[2026-04-29 14:18:58] INFO Device: cuda
[2026-04-29 14:18:58] INFO GPU: NVIDIA GeForce RTX 5090
[2026-04-29 14:18:58] INFO Loaded outputs/full_0429/best.pth
[2026-04-29 14:18:58] INFO   ckpt epoch=145 best_mae=26.099386849979567
[2026-04-29 14:18:58] INFO Cases to infer: 200
C:\Users\USER\anaconda3\envs\nnunet\Lib\site-packages\monai\inferers\utils.py:226: UserWarning: Using a non-tuple sequence for multidimensional indexing is deprecated and will be changed in pytorch 2.9; use x[tuple(seq)] instead of x[seq]. In pytorch 2.9 this will be interpreted as tensor index, x[torch.tensor(seq)], which will result either in an error or a different result (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\torch\csrc\autograd\python_variable_indexing.cpp:353.)
[2026-04-29 14:20:00] INFO [101/200] 2HNB061 shape=(309, 307, 87) done in 0.6s
[2026-04-29 14:20:01] INFO [102/200] 2HNB063 shape=(311, 310, 87) done in 0.6s
[2026-04-29 14:20:02] INFO [103/200] 2HNB064 shape=(309, 309, 88) done in 0.6s
[2026-04-29 14:20:02] INFO [104/200] 2HNB065 shape=(308, 309, 82) done in 0.6s
[2026-04-29 14:20:03] INFO [105/200] 2HNB067 shape=(309, 309, 88) done in 0.6s
[2026-04-29 14:20:04] INFO [106/200] 2HNB070 shape=(308, 311, 87) done in 0.6s
[2026-04-29 14:20:04] INFO [107/200] 2HNB071 shape=(313, 310, 87) done in 0.6s
[2026-04-29 14:20:05] INFO [108/200] 2HNB072 shape=(309, 310, 88) done in 0.6s
[2026-04-29 14:20:05] INFO [109/200] 2HNB074 shape=(311, 309, 87) done in 0.6s
[2026-04-29 14:20:06] INFO [110/200] 2HNB075 shape=(309, 310, 88) done in 0.7s
[2026-04-29 14:20:07] INFO [111/200] 2HNB078 shape=(308, 308, 88) done in 0.6s
[2026-04-29 14:20:07] INFO [112/200] 2HNB081 shape=(309, 310, 87) done in 0.6s
[2026-04-29 14:20:08] INFO [113/200] 2HNB082 shape=(310, 309, 87) done in 0.6s
[2026-04-29 14:20:09] INFO [114/200] 2HNB085 shape=(312, 312, 87) done in 0.6s
[2026-04-29 14:20:09] INFO [115/200] 2HNB086 shape=(311, 309, 87) done in 0.7s
[2026-04-29 14:20:10] INFO [116/200] 2HNB089 shape=(311, 312, 87) done in 0.7s
[2026-04-29 14:20:10] INFO [117/200] 2HNB091 shape=(310, 312, 87) done in 0.6s
[2026-04-29 14:20:11] INFO [118/200] 2HNB093 shape=(309, 307, 87) done in 0.6s
[2026-04-29 14:20:12] INFO [119/200] 2HNB098 shape=(308, 312, 87) done in 0.7s
[2026-04-29 14:20:12] INFO [120/200] 2HNB099 shape=(309, 307, 88) done in 0.7s
[2026-04-29 14:20:13] INFO [121/200] 2HNB101 shape=(312, 308, 87) done in 0.7s
[2026-04-29 14:20:14] INFO [122/200] 2HNB102 shape=(307, 311, 87) done in 0.7s
[2026-04-29 14:20:14] INFO [123/200] 2HNB103 shape=(311, 312, 87) done in 0.6s
[2026-04-29 14:20:15] INFO [124/200] 2HNB104 shape=(311, 310, 81) done in 0.6s
[2026-04-29 14:20:16] INFO [125/200] 2HNB105 shape=(312, 308, 87) done in 0.6s
[2026-04-29 14:20:16] INFO [126/200] 2HNB106 shape=(308, 310, 88) done in 0.6s
[2026-04-29 14:20:17] INFO [127/200] 2HNB107 shape=(309, 311, 87) done in 0.7s
[2026-04-29 14:20:18] INFO [128/200] 2HNB108 shape=(310, 309, 87) done in 0.6s
[2026-04-29 14:20:18] INFO [129/200] 2HNB109 shape=(317, 311, 86) done in 0.7s
[2026-04-29 14:20:19] INFO [130/200] 2HNB111 shape=(308, 308, 88) done in 0.6s
[2026-04-29 14:20:20] INFO [131/200] 2HNC017 shape=(309, 311, 88) done in 0.6s
[2026-04-29 14:20:20] INFO [132/200] 2HNC018 shape=(311, 311, 51) done in 0.4s
[2026-04-29 14:20:21] INFO [133/200] 2HNC020 shape=(309, 311, 87) done in 0.6s
[2026-04-29 14:20:21] INFO [134/200] 2HNC021 shape=(307, 310, 86) done in 0.6s
[2026-04-29 14:20:22] INFO [135/200] 2HNC024 shape=(308, 311, 88) done in 0.6s
[2026-04-29 14:20:22] INFO [136/200] 2HNC025 shape=(309, 309, 88) done in 0.6s
[2026-04-29 14:20:23] INFO [137/200] 2HNC027 shape=(312, 311, 87) done in 0.6s
[2026-04-29 14:20:24] INFO [138/200] 2HNC028 shape=(307, 310, 87) done in 0.6s
[2026-04-29 14:20:24] INFO [139/200] 2HNC029 shape=(311, 309, 86) done in 0.6s
[2026-04-29 14:20:25] INFO [140/200] 2HNC030 shape=(311, 310, 88) done in 0.6s
[2026-04-29 14:20:25] INFO [141/200] 2HNC034 shape=(308, 312, 87) done in 0.7s
[2026-04-29 14:20:26] INFO [142/200] 2HNC036 shape=(311, 308, 86) done in 0.6s
[2026-04-29 14:20:27] INFO [143/200] 2HNC037 shape=(312, 311, 87) done in 0.6s
[2026-04-29 14:20:27] INFO [144/200] 2HNC040 shape=(314, 313, 85) done in 0.6s
[2026-04-29 14:20:28] INFO [145/200] 2HNC042 shape=(311, 311, 86) done in 0.6s
[2026-04-29 14:20:28] INFO [146/200] 2HNC043 shape=(309, 308, 88) done in 0.6s
[2026-04-29 14:20:29] INFO [147/200] 2HNC046 shape=(313, 314, 86) done in 0.6s
[2026-04-29 14:20:30] INFO [148/200] 2HNC048 shape=(312, 312, 87) done in 0.6s
[2026-04-29 14:20:30] INFO [149/200] 2HNC049 shape=(311, 314, 87) done in 0.6s
[2026-04-29 14:20:31] INFO [150/200] 2HNC051 shape=(312, 308, 86) done in 0.6s
[2026-04-29 14:20:31] INFO [151/200] 2HNC052 shape=(312, 308, 87) done in 0.6s
[2026-04-29 14:20:32] INFO [152/200] 2HNC053 shape=(308, 313, 88) done in 0.6s
[2026-04-29 14:20:33] INFO [153/200] 2HNC055 shape=(309, 307, 87) done in 0.6s
[2026-04-29 14:20:33] INFO [154/200] 2HNC057 shape=(308, 311, 87) done in 0.6s
[2026-04-29 14:20:34] INFO [155/200] 2HNC058 shape=(311, 317, 85) done in 0.6s
[2026-04-29 14:20:34] INFO [156/200] 2HNC060 shape=(311, 307, 87) done in 0.6s
[2026-04-29 14:20:35] INFO [157/200] 2HNC061 shape=(312, 308, 88) done in 0.6s
[2026-04-29 14:20:36] INFO [158/200] 2HNC062 shape=(310, 310, 87) done in 0.6s
[2026-04-29 14:20:36] INFO [159/200] 2HNC063 shape=(311, 311, 87) done in 0.6s
[2026-04-29 14:20:37] INFO [160/200] 2HNC066 shape=(310, 308, 52) done in 0.4s
[2026-04-29 14:20:37] INFO [161/200] 2HNC069 shape=(307, 309, 87) done in 0.6s
[2026-04-29 14:20:38] INFO [162/200] 2HNC072 shape=(311, 308, 87) done in 0.6s
[2026-04-29 14:20:39] INFO [163/200] 2HNC074 shape=(310, 308, 87) done in 0.7s
[2026-04-29 14:20:39] INFO [164/200] 2HNC075 shape=(309, 310, 87) done in 0.6s
[2026-04-29 14:20:40] INFO [165/200] 2HNC076 shape=(309, 309, 88) done in 0.7s
[2026-04-29 14:20:40] INFO [166/200] 2HNC077 shape=(309, 309, 87) done in 0.6s
[2026-04-29 14:20:41] INFO [167/200] 2HNC078 shape=(314, 310, 86) done in 0.6s
[2026-04-29 14:20:42] INFO [168/200] 2HNC079 shape=(308, 309, 88) done in 0.6s
[2026-04-29 14:20:42] INFO [169/200] 2HNC080 shape=(312, 314, 86) done in 0.6s
[2026-04-29 14:20:43] INFO [170/200] 2HNC081 shape=(309, 308, 88) done in 0.7s
[2026-04-29 14:20:44] INFO [171/200] 2HNC082 shape=(310, 309, 87) done in 0.6s
[2026-04-29 14:20:44] INFO [172/200] 2HNC084 shape=(310, 309, 87) done in 0.6s
[2026-04-29 14:20:45] INFO [173/200] 2HNC085 shape=(309, 312, 87) done in 0.6s
[2026-04-29 14:20:45] INFO [174/200] 2HNC086 shape=(310, 310, 88) done in 0.6s
[2026-04-29 14:20:46] INFO [175/200] 2HNC087 shape=(311, 313, 86) done in 0.6s
[2026-04-29 14:20:47] INFO [176/200] 2HNC088 shape=(310, 311, 87) done in 0.6s
[2026-04-29 14:20:47] INFO [177/200] 2HNC091 shape=(309, 311, 87) done in 0.6s
[2026-04-29 14:20:48] INFO [178/200] 2HNC092 shape=(312, 311, 86) done in 0.6s
[2026-04-29 14:20:49] INFO [179/200] 2HNC094 shape=(310, 311, 87) done in 0.6s
[2026-04-29 14:20:49] INFO [180/200] 2HNC097 shape=(307, 309, 87) done in 0.6s
[2026-04-29 14:20:50] INFO [181/200] 2HNC098 shape=(311, 310, 85) done in 0.6s
[2026-04-29 14:20:50] INFO [182/200] 2HNC099 shape=(308, 312, 88) done in 0.6s
[2026-04-29 14:20:51] INFO [183/200] 2HNC100 shape=(319, 293, 85) done in 0.6s
[2026-04-29 14:20:52] INFO [184/200] 2HNC101 shape=(308, 308, 86) done in 0.6s
[2026-04-29 14:20:52] INFO [185/200] 2HNC102 shape=(309, 310, 87) done in 0.6s
[2026-04-29 14:20:53] INFO [186/200] 2HNC104 shape=(310, 309, 87) done in 0.6s
[2026-04-29 14:20:53] INFO [187/200] 2HNC108 shape=(310, 307, 53) done in 0.4s
[2026-04-29 14:20:54] INFO [188/200] 2HNC112 shape=(312, 308, 87) done in 0.6s
[2026-04-29 14:20:54] INFO [189/200] 2HNC113 shape=(307, 308, 54) done in 0.4s
[2026-04-29 14:20:55] INFO [190/200] 2HNC117 shape=(307, 309, 88) done in 0.6s
[2026-04-29 14:20:55] INFO [191/200] 2HNC118 shape=(307, 308, 88) done in 0.6s
[2026-04-29 14:20:56] INFO [192/200] 2HNC119 shape=(310, 307, 87) done in 0.6s
[2026-04-29 14:20:56] INFO [193/200] 2HNC121 shape=(308, 307, 88) done in 0.6s
[2026-04-29 14:20:57] INFO [194/200] 2HNC123 shape=(307, 310, 87) done in 0.6s
[2026-04-29 14:20:58] INFO [195/200] 2HNC125 shape=(311, 311, 77) done in 0.6s
[2026-04-29 14:20:58] INFO [196/200] 2HNE001 shape=(298, 299, 72) done in 0.5s
[2026-04-29 14:20:59] INFO [197/200] 2HNE003 shape=(498, 496, 66) done in 1.1s
[2026-04-29 14:21:00] INFO [198/200] 2HNE004 shape=(298, 297, 71) done in 0.5s
[2026-04-29 14:21:00] INFO [199/200] 2HNE006 shape=(304, 305, 74) done in 0.5s
[2026-04-29 14:21:01] INFO [200/200] 2HNE007 shape=(297, 298, 72) done in 0.5s
[2026-04-29 14:21:01] INFO Total: 200 cases in 122.5s (0.6s/case)
